id,province_code,province_en_name,province,area_name,area_name_slug
3391,SMH,solaimania,السليمانيه,شارع سالم,SMH3391
3392,SMH,solaimania,السليمانيه,شكركة,SMH3392
3393,SMH,solaimania,السليمانيه,تو مليك,SMH3393
3394,SMH,solaimania,السليمانيه,السوق الكبير,SMH3394
3395,SMH,solaimania,السليمانيه,جبل ازمر,SMH3395
3396,SMH,solaimania,السليمانيه,ناحية عربت,SMH3396
3397,SMH,solaimania,السليمانيه,شارع قره توغان,SMH3397
3398,SMH,solaimania,السليمانيه,كاني كوردة,SMH3398
3399,SMH,solaimania,السليمانيه,طاسلوجة,SMH3399
3400,SMH,solaimania,السليمانيه,دار ستاوكه,SMH3400
3401,SMH,solaimania,السليمانيه,هواري شار,SMH3401
3402,SMH,solaimania,السليمانيه,السليمانية الجديدة,SMH3402
3403,SMH,solaimania,السليمانيه,كردي سرجنار,SMH3403
3404,SMH,solaimania,السليمانيه,ماموستيان,SMH3404
3405,SMH,solaimania,السليمانيه,كورد ستي 2,SMH3405
3406,SMH,solaimania,السليمانيه,اشتي,SMH3406
3407,SMH,solaimania,السليمانيه,حي سردار اوا,SMH3407
3408,SMH,solaimania,السليمانيه,اللاي,SMH3408
3409,SMH,solaimania,السليمانيه,بختياري,SMH3409
3410,SMH,solaimania,السليمانيه,كورسات,SMH3410
3411,SMH,solaimania,السليمانيه,كاني سكان,SMH3411
3412,SMH,solaimania,السليمانيه,ازادي,SMH3412
3413,SMH,solaimania,السليمانيه,جوار باخ,SMH3413
3414,SMH,solaimania,السليمانيه,كنه كوة,SMH3414
3415,SMH,solaimania,السليمانيه,قركه شاري سبي,SMH3415
3416,SMH,solaimania,السليمانيه,قوله ريسي,SMH3416
3417,SMH,solaimania,السليمانيه,ابراهيم احمد,SMH3417
3418,SMH,solaimania,السليمانيه,كاري زوشك,SMH3418
3419,SMH,solaimania,السليمانيه,اوباره,SMH3419
3420,SMH,solaimania,السليمانيه,اصحابي سبي,SMH3420
3421,SMH,solaimania,السليمانيه,سركاريز,SMH3421
3422,SMH,solaimania,السليمانيه,كويجه,SMH3422
3423,SMH,solaimania,السليمانيه,باشا ستي,SMH3423
3424,SMH,solaimania,السليمانيه,جوار جرا,SMH3424
3425,SMH,solaimania,السليمانيه,شيخ محي الدين,SMH3425
3426,SMH,solaimania,السليمانيه,فلكة دستكه,SMH3426
3427,SMH,solaimania,السليمانيه,قيوان ستي,SMH3427
3428,SMH,solaimania,السليمانيه,شارع القناة,SMH3428
3429,SMH,solaimania,السليمانيه,كوباني نوزاد,SMH3429
3430,SMH,solaimania,السليمانيه,كان الشيطان,SMH3430
3431,SMH,solaimania,السليمانيه,برانان,SMH3431
3432,SMH,solaimania,السليمانيه,شارواني,SMH3432
3433,SMH,solaimania,السليمانيه,كاني سبيكه,SMH3433
3434,SMH,solaimania,السليمانيه,ولوبة,SMH3434
3435,SMH,solaimania,السليمانيه,كولي شار,SMH3435
3436,SMH,solaimania,السليمانيه,المنطقة الصناعية,SMH3436
3437,SMH,solaimania,السليمانيه,سيتوان,SMH3437
3438,SMH,solaimania,السليمانيه,باينجان,SMH3438
3439,SMH,solaimania,السليمانيه,سه روه رى,SMH3439
3440,SMH,solaimania,السليمانيه,فرمان باران,SMH3440
3441,SMH,solaimania,السليمانيه,كرده براوكه,SMH3441
3442,SMH,solaimania,السليمانيه,الاسكان,SMH3442
3443,SMH,solaimania,السليمانيه,جوارباخ,SMH3443
3444,SMH,solaimania,السليمانيه,مجيد بيك,SMH3444
3445,SMH,solaimania,السليمانيه,صابون بران,SMH3445
3446,SMH,solaimania,السليمانيه,طريق كركوك,SMH3446
3447,SMH,solaimania,السليمانيه,كاريزه وشك,SMH3447
3448,SMH,solaimania,السليمانيه,اندزيران,SMH3448
3449,SMH,solaimania,السليمانيه,شارع الاورزدي,SMH3449
3450,SMH,solaimania,السليمانيه,زركته,SMH3450
3451,SMH,solaimania,السليمانيه,قرنجيل,SMH3451
3452,SMH,solaimania,السليمانيه,علي ناجي,SMH3452
3453,SMH,solaimania,السليمانيه,شارع كوران,SMH3453
3454,SMH,solaimania,السليمانيه,به رزاييه كاني,SMH3454
3455,SMH,solaimania,السليمانيه,زيرينوك,SMH3455
3456,SMH,solaimania,السليمانيه,هواري برزه,SMH3456
3457,SMH,solaimania,السليمانيه,سروري,SMH3457
3458,SMH,solaimania,السليمانيه,شقق نوروز,SMH3458
3459,SMH,solaimania,السليمانيه,عوال,SMH3459
3460,SMH,solaimania,السليمانيه,شيخ عباس,SMH3460
3461,SMH,solaimania,السليمانيه,مجمع كولي شار,SMH3461
3462,SMH,solaimania,السليمانيه,كانيبه,SMH3462
3463,SMH,solaimania,السليمانيه,كورد ستي 1,SMH3463
3464,SMH,solaimania,السليمانيه,باركي ازادي,SMH3464
3465,SMH,solaimania,السليمانيه,بەرزایەکانی سلیماني,SMH3465
3466,SMH,solaimania,السليمانيه,بەرزایەکانی قیوان,SMH3466
3467,SMH,solaimania,السليمانيه,جامعة الامريكي,SMH3467
3468,SMH,solaimania,السليمانيه,خسروخال,SMH3468
3469,SMH,solaimania,السليمانيه,دانيا ستي,SMH3469
3470,SMH,solaimania,السليمانيه,زارا مول,SMH3470
3471,SMH,solaimania,السليمانيه,ستي سنتر,SMH3471
3472,SMH,solaimania,السليمانيه,سەروەري,SMH3472
3473,SMH,solaimania,السليمانيه,شارع كانسكا,SMH3473
3474,SMH,solaimania,السليمانيه,شارع مليك,SMH3474
3475,SMH,solaimania,السليمانيه,كومبانياي نوزاد,SMH3475
3476,SMH,solaimania,السليمانيه,لازو مول,SMH3476
3477,SMH,solaimania,السليمانيه,ماجدي مول,SMH3477
3478,SMH,solaimania,السليمانيه,مام قاسم,SMH3478
3479,SMH,solaimania,السليمانيه,مجمع صائب ستي,SMH3479
3480,SMH,solaimania,السليمانيه,مستشفى شورش,SMH3480
3481,SMH,solaimania,السليمانيه,مسجد خانقا,SMH3481
3482,SMH,solaimania,السليمانيه,نقليات سليمانية,SMH3482
3483,SMH,solaimania,السليمانيه,ولوبة,SMH3483
3484,SMH,solaimania,السليمانيه,گراند بازار,SMH3484
3485,SMH,solaimania,السليمانيه,گولي شار,SMH3485
3486,SMH,solaimania,السليمانيه,گوندي الماني,SMH3486
3487,SMH,solaimania,السليمانيه,گويژه ستي,SMH3487
3488,SMH,solaimania,السليمانيه,غير محدد,other
3489,SMH,solaimania,السليمانيه,كاردن ستي,SMH3489
3490,SMH,solaimania,السليمانيه,دروازة,SMH3490
3491,SMH,solaimania,السليمانيه,امباير,SMH3491
3492,SMH,solaimania,السليمانيه,كلار,SMH3492
3493,SMH,solaimania,السليمانيه,كنده سوره,SMH3493
3494,ARB,arbeel,اربيل,كويه,ARB3494
3495,ARB,arbeel,اربيل,كويسنجق,ARB3495
3496,ARB,arbeel,اربيل,طقطق,ARB3496
3497,ARB,arbeel,اربيل,ديكة لة,ARB3497
3498,ARB,arbeel,اربيل,ئاشتي,ARB3498
3499,ARB,arbeel,اربيل,سيكردان,ARB3499
3500,ARB,arbeel,اربيل,رواندز,ARB3500
3501,ARB,arbeel,اربيل,سوران,ARB3501
3502,ARB,arbeel,اربيل,دياناو سيدكان,ARB3502
3503,ARB,arbeel,اربيل,شقلاوة,ARB3503
3504,ARB,arbeel,اربيل,سربن,ARB3504
3505,ARB,arbeel,اربيل,صلاح الدين,ARB3505
3506,ARB,arbeel,اربيل,خليفان,ARB3506
3507,ARB,arbeel,اربيل,حرير,ARB3507
3508,ARB,arbeel,اربيل,ميركه سور,ARB3508
3509,ARB,arbeel,اربيل,بارزان,ARB3509
3510,ARB,arbeel,اربيل,شيروان,ARB3510
3511,ARB,arbeel,اربيل,الكلك,ARB3511
3512,ARB,arbeel,اربيل,رزكاري,ARB3512
3513,ARB,arbeel,اربيل,هنجيروك,ARB3513
3514,ARB,arbeel,اربيل,سهل اربيل,ARB3514
3515,ARB,arbeel,اربيل,قصبة بنصلاوة,ARB3515
3516,ARB,arbeel,اربيل,كسنزان,ARB3516
3517,ARB,arbeel,اربيل,دارة تو,ARB3517
3518,ARB,arbeel,اربيل,شارع 100,ARB3518
3519,ARB,arbeel,اربيل,امام داوة,ARB3519
3520,ARB,arbeel,اربيل,هفلان,ARB3520
3521,ARB,arbeel,اربيل,زانياري,ARB3521
3522,ARB,arbeel,اربيل,طريق كويه,ARB3522
3523,ARB,arbeel,اربيل,طريق كسنزان,ARB3523
3524,ARB,arbeel,اربيل,عينكاوا,ARB3524
3525,ARB,arbeel,اربيل,شارع 120,ARB3525
3526,ARB,arbeel,اربيل,فرمان بران,ARB3526
3527,ARB,arbeel,اربيل,مام زاوة,ARB3527
3528,ARB,arbeel,اربيل,الصناعة الجنوبية,ARB3528
3529,ARB,arbeel,اربيل,سوق الموبايلات,ARB3529
3530,ARB,arbeel,اربيل,معارض سيارات اربيل,ARB3530
3531,ARB,arbeel,اربيل,شارع 20,ARB3531
3532,ARB,arbeel,اربيل,بهاري نوي,ARB3532
3533,ARB,arbeel,اربيل,حي اري,ARB3533
3534,ARB,arbeel,اربيل,كولان,ARB3534
3535,ARB,arbeel,اربيل,دريم ستي,ARB3535
3536,ARB,arbeel,اربيل,نصلاوة,ARB3536
3537,ARB,arbeel,اربيل,سايدين منارة,ARB3537
3538,ARB,arbeel,اربيل,دوار حي الشرطة,ARB3538
3539,ARB,arbeel,اربيل,قرية تورق,ARB3539
3540,ARB,arbeel,اربيل,حي العدالة,ARB3540
3541,ARB,arbeel,اربيل,شورش,ARB3541
3542,ARB,arbeel,اربيل,باداوة,ARB3542
3543,ARB,arbeel,اربيل,زانكو ماموستيان,ARB3543
3544,ARB,arbeel,اربيل,حي الاساتذة,ARB3544
3545,ARB,arbeel,اربيل,بختياري,ARB3545
3546,ARB,arbeel,اربيل,قيروا,ARB3546
3547,ARB,arbeel,اربيل,شارع 60,ARB3547
3548,ARB,arbeel,اربيل,زنياري,ARB3548
3549,ARB,arbeel,اربيل,سري بلند,ARB3549
3550,ARB,arbeel,اربيل,القلعة,ARB3550
3551,ARB,arbeel,اربيل,خبات,ARB3551
3552,ARB,arbeel,اربيل,قريتاق,ARB3552
3553,ARB,arbeel,اربيل,شاويس,ARB3553
3554,ARB,arbeel,اربيل,قوشتبة,ARB3554
3555,ARB,arbeel,اربيل,ملا عمر,ARB3555
3556,ARB,arbeel,اربيل,حي الزيتون,ARB3556
3557,ARB,arbeel,اربيل,صناعة الشمالية,ARB3557
3558,ARB,arbeel,اربيل,كلوبال ستي,ARB3558
3559,ARB,arbeel,اربيل,طريق زيره فاني,ARB3559
3560,ARB,arbeel,اربيل,شقق شيهان ستي,ARB3560
3561,ARB,arbeel,اربيل,هاوكاري,ARB3561
3562,ARB,arbeel,اربيل,شارع برتي,ARB3562
3563,ARB,arbeel,اربيل,شاهان ستي,ARB3563
3564,ARB,arbeel,اربيل,كزنزان,ARB3564
3565,ARB,arbeel,اربيل,شاري باجكر,ARB3565
3566,ARB,arbeel,اربيل,بحركة,ARB3566
3567,ARB,arbeel,اربيل,حي ازاري,ARB3567
3568,ARB,arbeel,اربيل,القرية الايطالية الثانية,ARB3568
3569,ARB,arbeel,اربيل,القرية الايطالية الاولى,ARB3569
3570,ARB,arbeel,اربيل,هيران ستي,ARB3570
3571,ARB,arbeel,اربيل,هوليري نوى,ARB3571
3572,ARB,arbeel,اربيل,ناحية شمامك,ARB3572
3573,ARB,arbeel,اربيل,منطقة برايتي,ARB3573
3574,ARB,arbeel,اربيل,مجمع الزيتون,ARB3574
3575,ARB,arbeel,اربيل,ناحية قوشتبة,ARB3575
3576,ARB,arbeel,اربيل,ديبكة,ARB3576
3577,ARB,arbeel,اربيل,كلجين,ARB3577
3578,ARB,arbeel,اربيل,تيراوه,ARB3578
3579,ARB,arbeel,اربيل,الكوير,ARB3579
3580,ARB,arbeel,اربيل,طوبزاوا,ARB3580
3581,ARB,arbeel,اربيل,كاريزان,ARB3581
3582,ARB,arbeel,اربيل,شارع باتا,ARB3582
3583,ARB,arbeel,اربيل,المفتي,ARB3583
3584,ARB,arbeel,اربيل,ماموستيان,ARB3584
3585,ARB,arbeel,اربيل,زانكو,ARB3585
3586,ARB,arbeel,اربيل,كوران الجديدة,ARB3586
3587,ARB,arbeel,اربيل,كنجان ستي,ARB3587
3588,ARB,arbeel,اربيل,امباير,ARB3588
3589,ARB,arbeel,اربيل,ناز ناز,ARB3589
3590,ARB,arbeel,اربيل,هولير نوي / اربيل الجديدة,ARB3590
3591,ARB,arbeel,اربيل,زيلان ستي,ARB3591
3592,ARB,arbeel,اربيل,كوركوسك,ARB3592
3593,ARB,arbeel,اربيل,حي الاسكان,ARB3593
3594,ARB,arbeel,اربيل,سايدين لاوان,ARB3594
3595,ARB,arbeel,اربيل,خةبات,ARB3595
3596,ARB,arbeel,اربيل,كرده رش,ARB3596
3597,ARB,arbeel,اربيل,حي الشرطة,ARB3597
3598,ARB,arbeel,اربيل,ماردين,ARB3598
3599,ARB,arbeel,اربيل,خمسة حصاروك / بنج حساروك,ARB3599
3600,ARB,arbeel,اربيل,العسكري / نوروز,ARB3600
3601,ARB,arbeel,اربيل,زيان,ARB3601
3602,ARB,arbeel,اربيل,شارع 40,ARB3602
3603,ARB,arbeel,اربيل,سيبردان,ARB3603
3604,ARB,arbeel,اربيل,كاني قرزاله,ARB3604
3605,ARB,arbeel,اربيل,وزيران,ARB3605
3606,ARB,arbeel,اربيل,شارع 30,ARB3606
3607,ARB,arbeel,اربيل,علوة اربيل,ARB3607
3608,ARB,arbeel,اربيل,ازادي,ARB3608
3609,ARB,arbeel,اربيل,شيخ احمد,ARB3609
3610,ARB,arbeel,اربيل,بيرزين,ARB3610
3611,ARB,arbeel,اربيل,نازماوه,ARB3611
3612,ARB,arbeel,اربيل,شاخكي,ARB3612
3613,ARB,arbeel,اربيل,خاشكي,ARB3613
3614,ARB,arbeel,اربيل,جومان,ARB3614
3615,ARB,arbeel,اربيل,خرائب جبر,ARB3615
3616,ARB,arbeel,اربيل,باسرمه,ARB3616
3617,ARB,arbeel,اربيل,حي المهندسين,ARB3617
3618,ARB,arbeel,اربيل,سربستي / 32 بارك / سي ودو بارك,ARB3618
3619,ARB,arbeel,اربيل,روشمبيري,ARB3619
3620,ARB,arbeel,اربيل,حي شارواني,ARB3620
3621,ARB,arbeel,اربيل,الصناعة الشمالية,ARB3621
3622,ARB,arbeel,اربيل,طريق مصيف صلاح الدين,ARB3622
3623,ARB,arbeel,اربيل,القرية اللبنانية,ARB3623
3624,ARB,arbeel,اربيل,كلاويز,ARB3624
3625,ARB,arbeel,اربيل,شارع طريق كركوك,ARB3625
3626,ARB,arbeel,اربيل,الخازر,ARB3626
3627,ARB,arbeel,اربيل,قوريتان,ARB3627
3628,ARB,arbeel,اربيل,منتكاوة,ARB3628
3629,ARB,arbeel,اربيل,مخمور,ARB3629
3630,ARB,arbeel,اربيل,راوندوز,ARB3630
3631,ARB,arbeel,اربيل,حي كردستان,ARB3631
3632,ARB,arbeel,اربيل,طريق مخمور,ARB3632
3633,ARB,arbeel,اربيل,شيخ جولي,ARB3633
3634,ARB,arbeel,اربيل,روناكي,ARB3634
3635,ARB,arbeel,اربيل,حي العلماء,ARB3635
3636,ARB,arbeel,اربيل,طريق بنصلاوة,ARB3636
3637,ARB,arbeel,اربيل,رابرين,ARB3637
3638,ARB,arbeel,اربيل,طورق,ARB3638
3639,ARB,arbeel,اربيل,كولان ١٢١,ARB3639
3640,ARB,arbeel,اربيل,قرية تل بزن,ARB3640
3641,ARB,arbeel,اربيل,قرية ماسطاوه,ARB3641
3642,ARB,arbeel,اربيل,كلاكان,ARB3642
3643,ARB,arbeel,اربيل,نوسه ران,ARB3643
3644,ARB,arbeel,اربيل,سيداوة,ARB3644
3645,ARB,arbeel,اربيل,خانزاد,ARB3645
3646,ARB,arbeel,اربيل,اوينه شار,ARB3646
3647,ARB,arbeel,اربيل,طريق الموصل,ARB3647
3648,ARB,arbeel,اربيل,حي كويستان,ARB3648
3649,ARB,arbeel,اربيل,شيخ الله,ARB3649
3650,ARB,arbeel,اربيل,اتلانتك,ARB3650
3651,ARB,arbeel,اربيل,اشتي 1,ARB3651
3652,ARB,arbeel,اربيل,اشتي 2,ARB3652
3653,ARB,arbeel,اربيل,اوزال سيتي,ARB3653
3654,ARB,arbeel,اربيل,بلاس لايف,ARB3654
3655,ARB,arbeel,اربيل,بيابان سيتي,ARB3655
3656,ARB,arbeel,اربيل,بيره ش,ARB3656
3657,ARB,arbeel,اربيل,جامع خديجة الكبرى,ARB3657
3658,ARB,arbeel,اربيل,رانية,ARB3658
3659,ARB,arbeel,اربيل,زيان سيتي,ARB3659
3660,ARB,arbeel,اربيل,ستار تاور,ARB3660
3661,ARB,arbeel,اربيل,سفين 1/2,ARB3661
3662,ARB,arbeel,اربيل,شاري ئارام,ARB3662
3663,ARB,arbeel,اربيل,شاري زه رين,ARB3663
3664,ARB,arbeel,اربيل,شقق شهيدان طريق كركوك,ARB3664
3665,ARB,arbeel,اربيل,شقق شهيدان ناز ناز,ARB3665
3666,ARB,arbeel,اربيل,فاملي مول,ARB3666
3667,ARB,arbeel,اربيل,فندق ديدمان,ARB3667
3668,ARB,arbeel,اربيل,فندق ديفان,ARB3668
3669,ARB,arbeel,اربيل,فندق روتانا /رمادا,ARB3669
3670,ARB,arbeel,اربيل,فيوجر ستي,ARB3670
3671,ARB,arbeel,اربيل,قرية فيتال,ARB3671
3672,ARB,arbeel,اربيل,ماس سيتي,ARB3672
3673,ARB,arbeel,اربيل,مجدي مول,ARB3673
3674,ARB,arbeel,اربيل,مخيم هرشم,ARB3674
3675,ARB,arbeel,اربيل,مستشفى cmc,ARB3675
3676,ARB,arbeel,اربيل,مستشفى الولادة,ARB3676
3677,ARB,arbeel,اربيل,مناره,ARB3677
3678,ARB,arbeel,اربيل,هولير سيتي,ARB3678
3679,ARB,arbeel,اربيل,هيوا سيتي,ARB3679
3680,ARB,arbeel,اربيل,ويفي افيو,ARB3680
3681,ARB,arbeel,اربيل,غير محدد,other
3682,ARB,arbeel,اربيل,جيهان ستي,ARB3682
3683,ARB,arbeel,اربيل,بنجلاوة,ARB3683
3684,ARB,arbeel,اربيل,نيو اسكان,ARB3684
3685,ARB,arbeel,اربيل,رويا تاور,ARB3685
3686,ARB,arbeel,اربيل,لانه ستي,ARB3686
3687,ARB,arbeel,اربيل,محطة كار,ARB3687
3688,ARB,arbeel,اربيل,انكونز,ARB3688
3689,ARB,arbeel,اربيل,فانزاد,ARB3689
3690,ARB,arbeel,اربيل,كوتري سلام,ARB3690
3691,ARB,arbeel,اربيل,كورك,ARB3691
3692,ARB,arbeel,اربيل,بانك ستي,ARB3692
3693,ARB,arbeel,اربيل,كوية,ARB3693
3694,ARB,arbeel,اربيل,رانية,ARB3694
3695,ARB,arbeel,اربيل,طقطق,ARB3695
3696,ARB,arbeel,اربيل,حاجياوا,ARB3696
3697,ARB,arbeel,اربيل,قلادزه,ARB3697
3698,ARB,arbeel,اربيل,سنكه سر,ARB3698
3699,ARB,arbeel,اربيل,كويسنجق,ARB3699
3700,ARB,arbeel,اربيل,شارع 150,ARB3700
3701,DOH,dihok,دهوك,ناحية زاويتة,DOH3701
3702,DOH,dihok,دهوك,ناحية مانكيش,DOH3702
3703,DOH,dihok,دهوك,زاخو,DOH3703
3704,DOH,dihok,دهوك,سميل,DOH3704
3705,DOH,dihok,دهوك,عمادية,DOH3705
3706,DOH,dihok,دهوك,بردرش,DOH3706
3707,DOH,dihok,دهوك,عقرة,DOH3707
3708,DOH,dihok,دهوك,شيخان,DOH3708
3709,DOH,dihok,دهوك,بامرني,DOH3709
3710,DOH,dihok,دهوك,تلسقف,DOH3710
3711,DOH,dihok,دهوك,القوش,DOH3711
3712,DOH,dihok,دهوك,كلكجي,DOH3712
3713,DOH,dihok,دهوك,جرة,DOH3713
3714,DOH,dihok,دهوك,مالطا خارج,DOH3714
3715,DOH,dihok,دهوك,حي العسكري,DOH3715
3716,DOH,dihok,دهوك,دوميز,DOH3716
3717,DOH,dihok,دهوك,سرسنك,DOH3717
3718,DOH,dihok,دهوك,كمبة دوميز,DOH3718
3719,DOH,dihok,دهوك,شيلة,DOH3719
3720,DOH,dihok,دهوك,باع عذرة,DOH3720
3721,DOH,dihok,دهوك,كفركي,DOH3721
3722,DOH,dihok,دهوك,مجمع شاريا,DOH3722
3723,DOH,dihok,دهوك,شارع الصياغة,DOH3723
3724,DOH,dihok,دهوك,تناهي,DOH3724
3725,DOH,dihok,دهوك,كبرتو,DOH3725
3726,DOH,dihok,دهوك,ناحية قسروك,DOH3726
3727,DOH,dihok,دهوك,افرز ستي,DOH3727
3728,DOH,dihok,دهوك,حي ماسيك,DOH3728
3729,DOH,dihok,دهوك,شارية,DOH3729
3730,DOH,dihok,دهوك,كيارو,DOH3730
3731,DOH,dihok,دهوك,حي الملايين,DOH3731
3732,DOH,dihok,دهوك,كيفلا,DOH3732
3733,DOH,dihok,دهوك,شارع ماكسي مول,DOH3733
3734,DOH,dihok,دهوك,تداركي,DOH3734
3735,DOH,dihok,دهوك,معارض السيارات,DOH3735
3736,DOH,dihok,دهوك,افرو ستي,DOH3736
3737,DOH,dihok,دهوك,سوق القصابين,DOH3737
3738,DOH,dihok,دهوك,كري باصي,DOH3738
3739,DOH,dihok,دهوك,مخيم كبر تو,DOH3739
3740,DOH,dihok,دهوك,زري لاند,DOH3740
3741,DOH,dihok,دهوك,بروشكي,DOH3741
3742,DOH,dihok,دهوك,مخيم كويلان,DOH3742
3743,DOH,dihok,دهوك,حي الجمعية,DOH3743
3744,DOH,dihok,دهوك,صناعة دهوك الجديدة,DOH3744
3745,DOH,dihok,دهوك,شارع زركا,DOH3745
3746,DOH,dihok,دهوك,مالطا,DOH3746
3747,DOH,dihok,دهوك,ايتيت,DOH3747
3748,DOH,dihok,دهوك,روفيا,DOH3748
3749,DOH,dihok,دهوك,باروشكي,DOH3749
3750,DOH,dihok,دهوك,خانك,DOH3750
3751,DOH,dihok,دهوك,حي مهابت,DOH3751
3752,DOH,dihok,دهوك,نزاركي,DOH3752
3753,DOH,dihok,دهوك,سجن زركا,DOH3753
3754,DOH,dihok,دهوك,ماسيكا,DOH3754
3755,DOH,dihok,دهوك,خبات,DOH3755
3756,DOH,dihok,دهوك,شندوخا,DOH3756
3757,DOH,dihok,دهوك,خاشكي,DOH3757
3758,DOH,dihok,دهوك,شاخكي,DOH3758
3759,DOH,dihok,دهوك,القرية الفرنسية,DOH3759
3760,DOH,dihok,دهوك,فايدة,DOH3760
3761,DOH,dihok,دهوك,باجيرا / شيلادزي,DOH3761
3762,DOH,dihok,دهوك,كوشيك,DOH3762
3763,DOH,dihok,دهوك,بانوراما,DOH3763
3764,DOH,dihok,دهوك,بارك ازادي,DOH3764
3765,DOH,dihok,دهوك,شقق كايار,DOH3765
3766,DOH,dihok,دهوك,حي الشرطة,DOH3766
3767,DOH,dihok,دهوك,قسارا,DOH3767
3768,DOH,dihok,دهوك,سد دهوك,DOH3768
3769,DOH,dihok,دهوك,قرية هتارة,DOH3769
3770,DOH,dihok,دهوك,كلي,DOH3770
3771,DOH,dihok,دهوك,قصروك,DOH3771
3772,DOH,dihok,دهوك,شارع بارزان,DOH3772
3773,DOH,dihok,دهوك,حي كوجر,DOH3773
3774,DOH,dihok,دهوك,كراج دهوك الرئيسي,DOH3774
3775,DOH,dihok,دهوك,دابين,DOH3775
3776,DOH,dihok,دهوك,كاوا,DOH3776
3777,DOH,dihok,دهوك,بدرية,DOH3777
3778,DOH,dihok,دهوك,ناعورا,DOH3778
3779,DOH,dihok,دهوك,ناحية منكيش,DOH3779
3780,DOH,dihok,دهوك,منصورية,DOH3780
3781,DOH,dihok,دهوك,حوشكئ,DOH3781
3782,DOH,dihok,دهوك,شارع نوهدرا,DOH3782
3783,DOH,dihok,دهوك,افريكي,DOH3783
3784,DOH,dihok,دهوك,كارا باسي,DOH3784
3785,DOH,dihok,دهوك,شارع السينما,DOH3785
3786,DOH,dihok,دهوك,شيلى,DOH3786
3787,DOH,dihok,دهوك,كيار ستي,DOH3787
3788,DOH,dihok,دهوك,دورة كورك,DOH3788
3789,DOH,dihok,دهوك,سوق السجائر,DOH3789
3790,DOH,dihok,دهوك,بازلان,DOH3790
3791,DOH,dihok,دهوك,السوق العصري,DOH3791
3792,DOH,dihok,دهوك,سوق الدولار,DOH3792
3793,DOH,dihok,دهوك,قرية تلسين,DOH3793
3794,DOH,dihok,دهوك,دلب,DOH3794
3795,DOH,dihok,دهوك,ئيتيت شيلادزي,DOH3795
3796,DOH,dihok,دهوك,باشا ستي,DOH3796
3797,DOH,dihok,دهوك,بيتاسي .زاخو,DOH3797
3798,DOH,dihok,دهوك,بيتاسي.دهوك,DOH3798
3799,DOH,dihok,دهوك,بيسري,DOH3799
3800,DOH,dihok,دهوك,جمبور,DOH3800
3801,DOH,dihok,دهوك,دوميز,DOH3801
3802,DOH,dihok,دهوك,رامي لاند,DOH3802
3803,DOH,dihok,دهوك,زاوة,DOH3803
3804,DOH,dihok,دهوك,سيجي,DOH3804
3805,DOH,dihok,دهوك,شارع ميتران,DOH3805
3806,DOH,dihok,دهوك,شقق سلفر ستار,DOH3806
3807,DOH,dihok,دهوك,كري سور,DOH3807
3808,DOH,dihok,دهوك,مخيم الداودية,DOH3808
3809,DOH,dihok,دهوك,مخيم باجد كاندالا,DOH3809
3810,DOH,dihok,دهوك,مخيم بيرسفي,DOH3810
3811,DOH,dihok,دهوك,مخيم جم مشكو,DOH3811
3812,DOH,dihok,دهوك,غير محدد,other
3813,DOH,dihok,دهوك,KRO,DOH3813
3814,DOH,dihok,دهوك,قرب جامع جودي,DOH3814
3815,MOS,mosul,موصل,سومر,MOS3815
3816,MOS,mosul,موصل,دوميز,MOS3816
3817,MOS,mosul,موصل,شمسيات,MOS3817
3818,MOS,mosul,موصل,يارمجة,MOS3818
3819,MOS,mosul,موصل,يارمجة الشرقية,MOS3819
3820,MOS,mosul,موصل,فلسطين,MOS3820
3821,MOS,mosul,موصل,السلام,MOS3821
3822,MOS,mosul,موصل,الساهرون,MOS3822
3823,MOS,mosul,موصل,الانتصار,MOS3823
3824,MOS,mosul,موصل,جليوخان,MOS3824
3825,MOS,mosul,موصل,الشيماء,MOS3825
3826,MOS,mosul,موصل,القدس,MOS3826
3827,MOS,mosul,موصل,الكرامة,MOS3827
3828,MOS,mosul,موصل,صناعة الايسر,MOS3828
3829,MOS,mosul,موصل,زيونة,MOS3829
3830,MOS,mosul,موصل,الايسر الصحة,MOS3830
3831,MOS,mosul,موصل,بانزين خانة الحاصود,MOS3831
3832,MOS,mosul,موصل,منطقة 95,MOS3832
3833,MOS,mosul,موصل,منطقة 112,MOS3833
3834,MOS,mosul,موصل,حي الوحدة,MOS3834
3835,MOS,mosul,موصل,الميثاق,MOS3835
3836,MOS,mosul,موصل,البعث,MOS3836
3837,MOS,mosul,موصل,الضباط,MOS3837
3838,MOS,mosul,موصل,الغفران,MOS3838
3839,MOS,mosul,موصل,المالية,MOS3839
3840,MOS,mosul,موصل,السبعاوي,MOS3840
3841,MOS,mosul,موصل,النبي يونس,MOS3841
3842,MOS,mosul,موصل,دورة الحمام,MOS3842
3843,MOS,mosul,موصل,كراج الشمال,MOS3843
3844,MOS,mosul,موصل,كراج الكوير,MOS3844
3845,MOS,mosul,موصل,التربية,MOS3845
3846,MOS,mosul,موصل,الدركزلية,MOS3846
3847,MOS,mosul,موصل,شارع الزهور,MOS3847
3848,MOS,mosul,موصل,شارع المركز,MOS3848
3849,MOS,mosul,موصل,التاميم,MOS3849
3850,MOS,mosul,موصل,المعارض,MOS3850
3851,MOS,mosul,موصل,النور,MOS3851
3852,MOS,mosul,موصل,الزهور,MOS3852
